id,title,author,publisher,year,isbn,cover_image_url,annotation
47867,"Тамара Балакина: Россия. IX - начало ХХ века. - 5-е изд., испр.",Балакина Тамара,Айрис-Пресс,2004,5-8112-0765-4,https://img3.labirint.ru/rc/127b9a49c534769b6a45b3b2eaded127/220x340/books5/47867/cover.jpg?1449758619,"Учебное пособие представляет собой краткий очерк истории русской культуры от эпохи раннего Средневековья до первых 10-летий XX в. В нем рассмотрены основные условия, тенденции и особенности развития отечественной культуры на разных исторических этапах. Учебник, написанный в соответствии с требованиями Государственного Стандарта, предназначен для учащихся старших классов школ, гимназий, лицеев, а также для студентов негуманитарных вузов"
47868,"Алексей Толстой: Золотой ключик, или Приключения Буратино",Толстой Алексей Николаевич,Стрекоза,2008,5-94563-767-X,https://img4.labirint.ru/rc/66820227b3010f94cf601e8d038ec790/220x340/books5/47868/cover.jpg?1280394613,Сказочная повесть (в сокращении).Художник: А.Лебедев.
47881,"Попов, Цветков: Русский диверсант Илья Старинов",Попов Алексей,Нева,2003,5-7654-2995-5,https://img3.labirint.ru/rc/084e968eb8cfdb8afa4d64758d54f20b/220x340/books5/47881/cover.jpg?1449758627,"Военную историю XX века невозможно представить без тайных войн, состоящих из подрывных операций, разведки, диверсий, а также партизанской борьбы. Один из представителей этой тайной войны - Илья Григорьевич Старинов - легендарный диверсант, разведчик, партизан.Участник Гражданской войны, революционных событий в Испании, Финской и Великой Отечественной войн. Теоретик и практик партизанской борьбы. В 30-40-е годы прошлого века лично разработал и осуществил ряд спецопераций, впоследствии вошедших ванналы учебных пособий мировых спецслужб."
47888,Олеся Жукова: Как вырастить умного ребенка. От рождения до 3 лет,Жукова Олеся Станиславовна,ОлмаМедиаГрупп/Просвещение,2011,5-7654-3169-0,https://img4.labirint.ru/rc/0abb6baefcb0a81737b828d3fcd02775/220x340/books5/47888/cover.jpg?1466169904,"Это книга расскажет вам:- Как родить здорового ребенка;- Как подготовиться к родам;- Как проверить, здоров ли ваш малыш;- Как проводить массаж и заниматься гимнастикой с ребенком;- Как понять растущего малыша, его желания и потребности;- Как развивать мелкую и крупную моторику;- Как способствовать развитию слуха, интеллекта и речи ребенка;- Какие игрушки необходимы ребенку;- В какие игры можно играть с малышом;- Как научить малыша читать и рисовать."
47896,Марина Ракитина: Русский язык. 4 класс. Тесты. Дидактические материалы,Ракитина Марина Георгиевна,Айрис-Пресс,2006,5-8112-0787-5,https://img4.labirint.ru/rc/5406f9a783885ed5517342a87b8d323f/220x340/books5/47896/cover.jpg?1280394613,"В сборнике представлены тематические задания, которые составлены в соответствии с содержанием учебника по русскому языку для 4 класса (Т. Г. Рамзаева. - М.: Дрофа, 2000). Задания представлены в виде таблиц, благодаря чему проверяются очень легко, кроме того, позволяют активизировать деятельность учащихся на уроках, разнообразить процесс обучения, получать наглядную картину успеваемости, экономить время, отводимое на опрос. Сборник адресован учителям начальной школы, может быть также использован родителями для занятий с детьми дома."
47904,"Борис Седов: Воровской закон. ""Владимирский централ"". Каратель: Роман",Седов Борис,Нева,2004,5-7654-3250-6,https://img4.labirint.ru/rc/432747f42123f406b45d10f255466985/220x340/books5/47904/cover.jpg,"Иван Таранов предан. Он - вне закона. Против него - и воры, и менты, на него объявлена облавная охота. Все, что дорого Ивану Таранову, - свобода, любимая женщина, сама жизнь - все под угрозой. Но его война с ворами-наркодельцами не закончена, потому что он точно знает: монстров невозможно перевоспитать, их можно только уничтожить. Теперь Таранов - КАРАТЕЛЬ."
47912,"Може, Брюезьер: Ускоренный курс французского языка",Може Г.,Айрис-Пресс,2012,5-8112-0793-X,https://img4.labirint.ru/rc/77485eb8fb323bb4c88e2f046c710268/220x340/books5/47912/cover.jpg?1350131109,"Предлагаемая книга представляет собой русскую версию классического учебника Г. Може и М. Брюезьера и состоит из 61 урока, в которых представлена самая разнообразная тематика - от политической до бытовой. Издание содержит упражнения, французско-русский словарь, отражающий лексику всех уроков, и предназначено широкому кругу лиц, изучающих французский язык. 6-е издание"
47913,Лилия Иванова: Я - мама. Здоровье и развитие ребенка от 0 до 1 года (цв),Иванова Лилия Викторовна,ОлмаМедиаГрупп/Просвещение,2010,5-7654-3448-7,https://img3.labirint.ru/rc/e212ac3bb55d172b2d34710b133e79fa/220x340/books5/47913/cover.jpg?1280394613,"Эта книга поможет молодым мамам справиться со множеством проблем, которые появляются после рождения малыша.- Грудное и искусственное  вскармливание;- Когда начинать и чем прикармливать ребенка;- Как ухаживать за ребенком;- Какую одежду выбирать;- Как оборудовать детскую комнату;- Какую коляску и кроватку выбрать;- Что делать, когда режутся зубки;- Как приучить ребенка к горшку;- Если малыш заболел;- Как помочь малышу в экстренных ситуациях."
47916,Узнай по голосу-2,,Нева,2004,5-7654-0095-7,https://img4.labirint.ru/rc/36336dff77e4cd7a7e9d433f909a7543/220x340/books5/47916/cover.jpg?1449758644,
47924,Олеся Жукова: Первые уроки. От рождения до 6 месяцев,Жукова Олеся Станиславовна,Нева,2004,5-7654-3484-3,https://img4.labirint.ru/rc/7cfbb7f51eae7ada3d63471148b7a48f/220x340/books5/47924/cover.jpg?1449758651,"Всем мамам и папам хочется, чтобы их ребенок был смышленым, более развитым по сравнению со сверстниками. Что нужно делать для этого?Для полноценного развития ребенка необходимо как можно раньше раскрыть его индивидуальные особенности, создать оптимальные условия для эмоционального, умственного и социального развития малыша.Как и когда нужно начинать развитие ребенка?Можно ли ""обучать"" новорожденных?Какими должны быть первые уроки?Ответы на эти и другие вопросы вы найдете в этой книге."
47931,"Галина Лавренова: Заболевания уха, горла и носа у детей. Лечение в домашних условиях: Руководство для родителей",Лавренова Галина Владимировна,Нева,2003,5-7654-2980-7,https://img3.labirint.ru/rc/77ba28901744173be7d3890c76243775/220x340/books5/47931/cover.jpg?1280394613,"Сколько вопросов задают родители, с какими только трудностями не сталкиваются они, когда болеют дети. Нужны ли антибиотики? Когда удалять аденоиды? Что делать, чтобы не текло ухо? Как противостоять болезням, не допустить развития хронического заболевания? Что делать, чтобы обострения были как можно реже? Эта книга ответит на ваши вопросы. Здесь собраны рецепты народной медицины по лечению травами, продуктами пчеловодства, ароматами и представлен богатый опыт автора по использованию природных лекарственных средств при заболеваниях уха, горла и носа у детей. Книга адресована и врачам-педиатрам различных специализаций, и родителям маленьких пациентов."
47935,Игорь Добряков: Как родить здорового ребенка,Добряков Игорь Валериевич,Нева,2004,5-7654-2407-4,https://img3.labirint.ru/rc/438037b514fbaf5f7bd296c2600c95ff/220x340/books5/47935/cover.jpg?1280394613,
47942,Михаил Батырев: Пищевая аллергия у детей,Батырев Михаил,Нева,2004,5-7654-3778-8,https://img4.labirint.ru/rc/68b004ac60c2792244adf098ef6ca723/220x340/books5/47942/cover.jpg?1280394613,"Книга посвящена такой актуальной проблеме, как детская пищевая аллергия. Родители узнают о том, непереносимость каких продуктов может быть у их детей, с чем это связано. Описаны принципы здорового питания ребенка до трех лет, приведены рецепты диетических блюд.Книга адресована родителям, дети которых страдают аллергическими заболеваниями."
47950,Наталья Александрова: Капкан для принцессы,Александрова Наталья Николаевна,ОлмаМедиаГрупп/Просвещение,2007,5-7654-2501-1,https://img4.labirint.ru/rc/68bb3966a3915b561217db669e8c8006/220x340/books5/47950/cover.jpg?1280394613,"Как вы поступите, если вам предложат украсть Рубенса за вознаграждение в двести тысяч долларов? Парочка неугомонных мошенников Лола и Маркиз, не долго думая, согласились - и тут же пожалели об этом."
47951,Наталия Орбенина-Зорич: Белый шиповник: Роман,Орбенина-Зорич Наталия,Нева,2004,5-7654-3440-1,https://img3.labirint.ru/rc/77f1f4cb0de9c14e6858e84cdea1b6b3/220x340/books5/47951/cover.jpg?1449758662,"Надя, юная наследница богатого семейства, собиралась пожертвовать собой и своими мечтами во имя семейного долга. Она приняла предложение нелюбимого и неприятного ей человека. Но тут в жизнь девушки врывается ослепляющая страсть к женатому красавцу князю Евгению Верховскому. И Надя бежит из-под венца, пожертвовав своей репутацией, разбив сердце жениху и опозорив свою семью. Однако князь вскоре бросает ее, хотя она ждет ребенка. Надя остается одна, в чужой стране, без средств к существованию..."
47955,Наталия Орбенина-Зорич: Живописец: Роман,Орбенина-Зорич Наталия,Нева,2004,5-7654-3517-3,https://img3.labirint.ru/rc/f1db89b203f6e92927421f772629b974/220x340/books5/47955/cover.jpg?1449758664,"Как сложно выбрать жениха хорошенькой девушке! Руки и сердца прекрасной Машеньки просят сразу два кавалера: морской офицер Михаил и барон Генрих талантливый художник. Сердцем она уже давно принадлежит Михаилу, но разум побуждает ее выйти замуж за богатого барона. За Машу выбор делает сама судьба - Михаил погибает на военных учениях в море. Мария выходит замуж за Генриха и становится баронессой Корхонэн. Вскоре после свадьбы она обнаруживает, что стала жертвой чудовищного обмана - Михаила жив, а известие о его смерти было фальшивым! В сердце Маши с новой силой вспыхивает прежняя любовь, но муж скорее убьет ее, чем позволит уйти к другому."
47958,Елена Богатырева: Звезда Востока/тв,Богатырева Елена,Нева,2004,5-7654-3738-9,https://img4.labirint.ru/rc/7831bcaeaa75e4c95c9a50d20a7d670a/220x340/books5/47958/cover.jpg?1449758665,
47963,Наталия Орбенина-Зорич: Злодейка: Роман,Орбенина-Зорич Наталия,Нева,2003,5-7654-2018-4,https://img3.labirint.ru/rc/ab2a7b169f9daa0e5c6085812ddc32f5/220x340/books5/47963/cover.jpg?1449758666,"Богатая наследница Варвара и ее названная сестра Маргарита были лучшими подругами, пока любовь к Дмитрию Гривину не сделала их соперницами. А когда Варвара вышла замуж за Дмитрия, а Маргарита стала женой отца Варвары, они стали смертельными врагами... Через год после свадьбы муж Маргариты погибает при загадочных обстоятельствах, и Варвара обвиняет мачеху в убийстве. Последний шанс Маргариты - проницательный и дотошный следователь Сердюков."
47969,Надежда Первухина: Курортная зона: Фантастический роман,Первухина Надежда Валентиновна,Альфа-книга,2004,5-93556-410-6,https://img3.labirint.ru/rc/2d630f7925b8bdb039e20994ea9a515b/220x340/books5/47969/cover.jpg?1449758672,"Профессиональная отравительница получает задание ликвидировать знаменитую писательницу. Знакомый поворот сюжета, скажете вы? Но если бы вы знали, КТО дал убийце это поручение, КУДА она должна отправиться, чтобы его выполнить, и с КЕМ ей суждено встретиться! Перед вами - тайны извечного противостояния морферов и фламенг, жуткие интриги, коварные и нахальные поклонники, нашедшиеся родственники и потерянные бриллианты… Вы хотите уточнить, кто такие морферы и фламенги? О-о! Магию просят не беспокоиться, а квантовая физика просто отдыхает. Занимайте места в партере - наступает Сезон Большой Охоты…"
47979,Елена Богатырева: Арабская ночь: Роман,Богатырева Елена,Нева,2004,5-7654-3308-1,https://img3.labirint.ru/rc/919cba1a15ac8e633f3221cf11a0983a/220x340/books5/47979/cover.jpg?1449758680,"Прекрасная авантюристка Алиса Форст получила необычное предложение руки и сердца от монарха экзотической восточной страны. Звезды предсказали, что у Алисы родится сын, который будет править всем миром. Но когда ты одна в чужой стране и кто-то могущественный желает смерти тебе и твоему новорожденному сыну, спастись почти невозможно..."
47981,Наталия Орбенина-Зорич: Живописец: Роман,Орбенина-Зорич Наталия,Нева,2003,5-7654-3252-2,https://img3.labirint.ru/rc/2d87a24ae0efd85210375423c3fd9181/220x340/books5/47981/cover.jpg?1449758682,"Сердце юной Маши было разбито, когда она узнала о том, что ее суженый Михаил погиб на военных учениях в море. Однако время лечит душевные раны, и вскоре Маша выходит замуж за богатого финского барона Генриха Корхонэна, талантливого художника. Вскоре после свадьбы прекрасная баронесса обнаруживает, что на самом деле Михаил жив, а ложное известие о его смерти - дело рук ее мужа, и что старинное поместье Корхонэнов скрывает жуткие тайны, разобраться в которых ей поможет следователь Сердюков..."
47988,Теремок: Обучающая бумага,,Нева,2003,5-7654-2587-9,https://img4.labirint.ru/rc/40953bd23eec2b59603d9646622d59f9/220x340/books5/47988/cover.jpg?1280394613,Минипанорамка:- время сборки 6 минут;- без ножниц.
47996,Рос Джай: Возьми от работы все,Джай Рос,Нева,2004,5-7654-3372-3,https://img4.labirint.ru/rc/96877aafc942b4abf279132091eac509/220x340/books5/47996/cover.jpg?1280394613,"Успех в карьере, комфортные условия работы, взаимопонимание с коллегами - кого не волнуют эти необходимые условия удовлетворенности своим делом? Перед вами книга, которая дает конкретные ответы на все вопросы, связанные с развитием в себе качеств человека, умеющего ладить с окружающими, добиваться поставленных целей и ориентироваться в сложной обстановке. Прочитав ее, вы сможете грамотно управлять людьми, наладите отношения с начальником, окружите себя комфортом на службе и научитесь получать истинное удовольствие от работы."
48006,Наталья Александрова: Убийство на троих,Александрова Наталья Николаевна,ОлмаМедиаГрупп/Просвещение,2007,5-7654-3465-7,https://img4.labirint.ru/rc/92af084f41b7d1e8299a3a96839fe52e/220x340/books5/48006/cover.jpg?1280394613,"Настоящая женская солидарность может выдержать любые испытания, даже соперничество в любви. Три подруги - бизнес-леди, художница и домохозяйка - обнаружили, что они делят одного мужчину на троих, но это не разрушило их дружбу. И все могло бы закончиться шумным выяснением отношений, но ловеласа убивают, и подозрение падает на подруг..."
48014,Григорий Лерин: Коктейль для королевы (тв),Лерин Григорий,Нева,2004,5-7654-3396-0,https://img4.labirint.ru/rc/0d4d99a26f371d669b71b8f996df153c/220x340/books5/48014/cover.jpg?1449758690,
48015,Андрей Кивинов: Кошачий коготь,Кивинов Андрей Владимирович,Нева,2003,5-7654-3269-7,https://img3.labirint.ru/rc/952e26eebf72df30df67ce0acef9d156/220x340/books5/48015/cover.jpg?1449758691,"Оперативники Витек и Юра готовятся к налету на подпольный бордель, планируя взять девиц легкого поведения с поличным. Юра под видом клиента проникает в бордель. Витек с ОМОНом сидят в засаде, выжидая своего часа. Но, планируя налет на злачное место, они представить не могли, с чем столкнутся..."
48025,Александр Бубнов: Болезни щитовидной железы: Руководство для продвинутой домохозяйки,Бубнов Александр Николаевич,Нева,2006,5-7654-3225-5,https://img3.labirint.ru/rc/e3fd88abed981e13d5728cc0003874e5/220x340/books5/48025/cover.jpg?1449758698,"Книга написана для широкого круга читателей. В ней просто, интересно и доступно изложены основные причины, проявления (симптомы), методы диагностики и лечения тиреотоксикоза, гипотиреоза и узлового зоба, даны практические рекомендации для больных и тех, кто хочет быть здоровым (диета, образ жизни, выбор способа обследования и лечения щитовидной железы)."
48027,Вера Соловьева: Все способы улучшения зрения/ВСЛ,Соловьева Вера Андреевна,Нева,2004,5-7654-3739-7,https://img3.labirint.ru/rc/63dfa02a4c435f4bb1ecaa32afa0969f/220x340/books5/48027/cover.jpg,
48029,Людмила Бережкова: Головная боль: современные способы лечения,Бережкова Людмила Васильевна,Нева,2004,5-7654-3415-0,https://img3.labirint.ru/rc/efe21cb4ca63ad9a2bce81ef5d211fde/220x340/books5/48029/cover.jpg?1449758701,"Читатель найдет в книге практические советы по профилактике и лечению такого часто встречающегося состояния, как головная боль. Отражены современные принципы лечения не только головной боли и причин, вызывающих ее. Дана полная информация о современных методах лечения и лекарственных препаратах, применяемых при головной боли различного происхождения.Книга предназначена не только для людей, страдающих головной болью и врачей-специалистов, но и для всех, кто стремится сохранить здоровье на долгие годы."
48032,Борис Смолянский: Заболевания кишечника - выбор диеты,Смолянский Борис Леонидович,Нева,2004,5-7654-3780-X,https://img4.labirint.ru/rc/088e8fa44d023562bf5dc57bf937e853/220x340/books5/48032/cover.jpg?1449758703,
48039,Андрей Курпатов: Пособие для эгоиста,Курпатов Андрей Владимирович,Нева,2005,5-7654-3393-6,https://img3.labirint.ru/rc/36aa653983f1d6809f6a9f7c97552776/220x340/books5/48039/cover.jpg,"Надо ли себя любить? - вопрос, которым рано или поздно задается каждый из нас. По природе своей человек эгоистичен, но он не умеет пользоваться своим эгоизмом, а в результате страдает и он сам, и его близкие. Книга ""Пособие для эгоиста"" ответит на самые важные вопросы в жизни каждого человека: как найти себя? Как перестать играть и начать жить? Как не допускать ошибок и строить свою жизнь с пользой для себя и других?Автор книги - Андрей Курпатов - уникальный и авторитетный специалист, руководитель Санкт-Петербургского Городского психотерапевтического центра, врач-психотерапевт Клиники неврозов им. академика И.П.Павлова, член Балтийской педагогической академии. Его необыкновенные книги написаны легким языком, увлекательны и полны юмора."
48041,Андрей Курпатов: Как избавиться от тревоги - 3-е издание,Курпатов Андрей Владимирович,Нева,2005,5-7654-3259-X,https://img3.labirint.ru/rc/f86fa9d2af93df9662e77f9a0cc2281e/220x340/books5/48041/cover.jpg,"Если вы хотите разобраться в причинах своих неприятностей и понять, как из них выпутаться, эта книга станет для вас незаменимым помощником. Почему нас мучают тревоги и страхи? Как получается, что мы страдаем депрессией и не можем справиться со своей раздражительностью? Ответы на эти вопросы и конкретные рекомендации от практикующего врача-психотерапевта необходимы каждому человеку, который заботится о себе и качестве своей жизни.Андрей Курпатов - уникальный и авторитетный специалист, руководитель Санкт-Петербургского Городского психотерапевтического центра, врач-психотерапевт Клиники неврозов им. академика И.П.Павлова, член Балтийской педагогической академии. Его книги необыкновенно увлекательны, написаны понятным языком, полны иронии и действительно помогают жить."
48047,Алексий Мороз: Как победить пьянство,Мороз Алексий,Нева,2003,5-7654-3001-5,https://img3.labirint.ru/rc/650fa9bfb0953d6f2535e8fc9b5bc54f/220x340/books5/48047/cover.jpg?1449761090,
48056,Наталья Туркина: Как победить желчнокаменную болезнь. Современные способы лечения. - 2 издание,Туркина Наталья ,Нева,2003,5-7654-2774-X,https://img4.labirint.ru/rc/f02589ad303300aeda04e4ec80e0829f/220x340/books5/48056/cover.jpg?1449761100,"Желчнокаменная болезнь - это заболевание желчного пузыря и системы желчных путей, одно из наиболее распространенных заболеваний органов брюшной полости. Автор книги - канд. мед. наук, зав. кафедрой ВСО государственной медицинской академии имени И.И. Мечникова, член-кор. МАНВШ, хирург-практик, знакомит читателя с причинами возникновения заболевания, современными способами его диагностики, лечения и профилактики. Из этой книги вы узнаете, почему и как образуются камни в желчном пузыре, как можно уберечься от них, чем лучше питаться и какие существуют современные традиционные и нетрадиционные методы лечения. Почему и когда необходима операция? Как выбрать учреждение для предстоящей операции? Как избавиться от камней без операции? Какой нужно соблюдать режим питания при заболеваниях печени и желчевыводящих путей? На эти и на многие другие вопросы вы найдете ответы в этой книге.Книга предназначена для широкого круга читателей."
48059,"Кельин, Мучник, Прусс: Как самостоятельно избавиться от курения. - 2-е издание",Кельин Леонид,Нева,2003,5-7654-2773-1,https://img3.labirint.ru/rc/a37853794845d50f88db0932db17678d/220x340/books5/48059/cover.jpg?1449761101,"Книга содержит информацию о воздействии курения на организм, о стадиях формирования табачной зависимости, о влиянии никотина и других компонентов табачного дыма на различные органы, о пути преодоления табачной зависимости. Как самостоятельно отказаться от курения? Когда необходима помощь врача? Чем лучше питаться после прекращения употребления никотина? Почему и когда необходимы лекарственные препараты? Что выбрать - никотиновый пластырь, ингалятор, таблетки или жевательную резинку? Ответы на поставленные вопросы изложены на страницах этой книги, написанной опытными врачами-наркологами.Книга адресована всем, кто хочет избавиться от табачной зависимости."
48061,Дэвид Оливер: Как победить в переговорах,Оливер Дэвид,Нева,2003,5-7654-2988-2,https://img3.labirint.ru/rc/65cbbead7c48aacdec7b4eaaa5434d44/220x340/books5/48061/cover.jpg?1280394613,"Эта книга рассказывает о хитростях и приемах, используемых в переговорах, которые необходимо знать каждому, кто так или иначе связан с торговлей и продвижением товаров. Рекомендации автора помогут захватить инициативу, добиться для себя наилучших условий и заключить выгодную сделку.Книга написана простым, понятным языком, все советы проиллюстрированы большим количеством примеров из практики. Она адресована предпринимателям, менеджерам торговых предприятий и всем, кто не хочет терять деньги при заключении контрактов и ищет выгоду."
48063,Брайан Клегг: Как провести собеседование,Клегг Брайан,Нева,2004,5-7654-2917-3,https://img3.labirint.ru/rc/5b0221bd9a3f202f816427c47f44cb65/220x340/books5/48063/cover.jpg?1280394613,"В кадровой политике предприятия прием новых сотрудников и тестирование персонала - одни из самых важных этапов формирования работоспособного коллектива. Эта книга рассказывает о самых современных методиках, разработках и способах выявления личных и профессиональных качеств кандидатов на вакансии. Воспользовавшись рекомендациями автора, вы не ошибетесь в вопросах подбора персонала и сформируете коллектив высокомотивированных профессионалов, которые своей эффективной работой выведут ваш бизнес на новый уровень.Книга будет полезна менеджерам, чья работа непосредственно связана с проведением переговоров и собеседований, предпринимателям, руководителям предприятий, сотрудникам агентств по подбору персонала и отделов кадров."
48068,Пелам Вудхаус: Положитесь на Псмита: Роман,Вудхаус Пелам Гренвилл,Текст,2004,5-7516-0378-8,https://img4.labirint.ru/rc/d370f96ab2242065ef700e7a90312c55/220x340/books5/48068/cover.jpg?1280394613,"""Положитесь на Псмита"" - один из самых известных романов замечательного мастера изящной прозы. Герой романа расследует кражу бриллиантового ожерелья в старинном замке английского аристократа."
48078,"Барнс, Ричардсон: Маркетинговое дзюдо",Барнс Джон,Нева,2003,5-7654-3206-9,https://img4.labirint.ru/rc/e6c84a04292fac824eb4eda8b5489a1e/220x340/books5/48078/cover.jpg?1280394613,"Только настоящий борец может выжить и преуспеть в современных рыночных условиях. Книга, которую вы держите в руках, обучит вас приемам маркетингового дзюдо, которые обязательно помогут победить в конкурентной борьбе. Как правильно выбрать партнера и соперника, как привлечь клиентов, что необходимо для достижения успеха - вот те немногие из вопросов, которые освещаются в издании. Прочитав книгу, вы сможете сформировать собственную рыночную стратегию и выйти в лидеры."
48082,Джон Каунт: Организуй себя,Каунт Джон,Нева,2004,5-7654-2672-7,https://img4.labirint.ru/rc/c5dd195a98ddd08c926222af518afaa7/220x340/books5/48082/cover.jpg?1280394613,"Вам наверняка приходилось сталкиваться с ситуацией, когда навалившаяся масса задач, требующих немедленного выполнения, кажется, готова раздавить, и, разрываясь между несколькими делами, вы не успеваете выполнить ни одного. Если вас раздражают непрекращающиеся телефонные звонки, ворох бумаг на столе, хроническая нехватка времени, прочтите эту книгу. Она научит грамотно организовывать свое рабочее время, отбирать только самое нужное из потока информации, концентрироваться на том, что действительно приносит результат, четко выделять приоритеты и избегать стрессов.Это издание можно рекомендовать как менеджерам, регулярно сталкивающимся с необходимостью самоорганизации, так и самому широкому кругу читателей, интересующихся данной темой."
48087,Шеймас О`Келли: Могила ткача: Повесть и рассказы,О`Келли Шеймас,Текст,2004,5-7516-0398-2,https://img3.labirint.ru/rc/4fb3ce2b89d608744ac5737982cb3586/220x340/books5/48087/cover.jpg?1280394613,"В сборник одного из самых знаменитых ирландских писателей минувшего века Шеймаса О`Келли (1880-1918) вошли повесть ""Могила ткача"", грустная и удивительно оптимистическая история зарождения любви, разыгрывающаяся на фоне старого заброшенного кладбища, а также его лучшие рассказы. К героям О`Келли судьба редко благоволит, но даже в самые трудные моменты жизни они сохраняют чувство собственного достоинства и способность любить. Произведения Шеймаса О`Келли на русском языке издаются впервые."
48094,Еран Тунстрем: Рождественская оратория: Роман,Тунстрем Еран ,Текст,2003,5-7516-0350-8,https://img4.labirint.ru/rc/ef8aa2591c08dacc5705b1c50480d411/220x340/books5/48094/cover.jpg?1449764687,Впервые в России издается получивший всемирное признание роман Ёрана Тунстрёма - самого яркого писателя Швеции последних десятилетий. В книге рассказывается о судьбе нескольких поколений шведской семьи. Лейтмотивом романа служит мечта героини - исполнить Рождественскую ораторию Баха.
48100,Урс Видмер: Любовник моей матери: Роман,Видмер Урс,Текст,2004,5-7516-0406-7,https://img4.labirint.ru/rc/be0ab20dcae875496aa237ea9d829553/220x340/books5/48100/cover.jpg?1449764691,"Роман ""Любовник моей матери"" - это история немой всепоглощающей страсти, которую на протяжении всей жизни испытывает женщина к человеку, холодному до жестокости и равнодушному ко всему, кроме музыки. Российский читатель впервые знакомится с творчеством Урса Видмера, одного из ведущих швейцарских авторов, пишущих по-немецки."
48110,"Владимир Кидалов: Очищение крови. Принцип ""золотого сечения"" в методах гармонизации здоровья",Кидалов Владимир,Нева,2003,5-7654-2390-6,https://img4.labirint.ru/rc/47570972bd043bb7d0acc0527ef16f43/220x340/books5/48110/cover.jpg?1449764701,"В книге доктора медицинских наук В.Н. Кидалова даны современные понятия гармонии на основе золотой пропорции пифагорейцев, или ""золотого сечения"" в природе, показаны механизмы ее нарушения при накоплении в организме различных шлаков. Также представлена роль золотой пропорции в закономерностях деятельности крови, показаны соответствия структуры важнейших показателей ""красной"" крови ""золотому сечению"". Использование этой пропорции позволяет отдельным клеткам и всей крови в целом исполнять свою функцию с минимальными затратами энергии. Приведены данные о дисгармонии или нарушениях в системе крови, обусловленных накоплением шлаков, о новых способах быстрой диагностики таких состояний, о выборе общедоступных путей и способов очищения крови всего организма, что позволит читателю сознательно подходить к выбору необходимых способов и средств гармонизации здоровья."
48117,Елена Басманова: Роковая жемчужина: Роман,Басманова Елена,Нева,2004,5-7654-3305-7,https://img3.labirint.ru/rc/1bfd38d9818c8475b8798a59f17c888f/220x340/books5/48117/cover.jpg?1449764707,"Семейная драма: приличная и благовоспитанная девица сбежала из отчего дома с человеком, которого видела один раз в жизни! Мать пьет валерьяновые капли, отец слег с сердечным приступом, а младшая сестра - Мура Муромцева - задумчиво рассматривает единственный подарок соблазнителя - загадочную черную жемчужину. Точно такая же жемчужина была похищена, и все полицейские столицы разыскивали пропажу. Коварный соблазнитель обнаружен у себя дома с кинжалом в груди. и только от исчезнувшей девушки ни слуху, ни духу! Отважная Мура спешит на помощь - теперь от ее ума и сообразительности зависит жизнь сестры."
